x,y,zone,comp,age,seqs,phylo,lul_2010,lul_1980,lul_2000,lul_2015,regions,spot_comp,spot_age,spot_seqs
-90.125,16.875,0,1.2351659536361694,1.1724849939346313,-0.5658715963363647,-0.19616423547267914,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.875,16.875,0,1.0863157510757446,1.445402979850769,-0.5596266388893127,-0.2986840009689331,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.625,16.875,0,0.4425003230571747,1.1916416883468628,-0.8372794985771179,0.06555730104446411,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.375,16.875,0,NA,0.3063082993030548,-0.536182165145874,0.2387169748544693,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.125,16.875,0,0.5480735301971436,-0.2943574786186218,-0.44887009263038635,0.4179038405418396,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.875,16.875,0,0.48207658529281616,-0.9705358147621155,-0.5470487475395203,0.12519371509552002,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.625,16.875,0,0.25840210914611816,0.011074850335717201,-0.7612143158912659,0.023624051362276077,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.375,16.875,0,-0.2370654046535492,1.6768827438354492,-0.8334742784500122,-0.3781566917896271,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-99.125,16.625,0,NA,-0.2399149239063263,-1.6768591403961182,-2.7485103607177734,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-98.875,16.625,0,NA,-0.8340027928352356,-1.029377818107605,-1.9818158149719238,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-98.625,16.625,0,2.143829584121704,-0.5007210969924927,-0.23247967660427094,-0.7386376857757568,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-98.375,16.625,0,NA,-0.7653316855430603,-0.06623000651597977,-1.0930943489074707,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-98.125,16.625,0,2.0225844383239746,-1.356184482574463,-0.22203285992145538,-1.2304110527038574,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-97.875,16.625,0,NA,-1.5513091087341309,0.3097432255744934,-0.44428473711013794,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-97.625,16.625,0,1.9944908618927002,-2.672330141067505,0.9919948577880859,-0.30215194821357727,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,Coldspot,NA
-97.375,16.625,10,NA,-3.387108325958252,1.7172389030456543,-0.14597705006599426,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,NA
-97.125,16.625,10,2.087836265563965,-2.2469193935394287,2.3090429306030273,0.8668022155761719,Primary,Primary,Primary,Primary,Mexico Southwest,Hotspot,Coldspot,Hotspot
-96.875,16.625,10,1.4571679830551147,-2.0905256271362305,2.6151466369628906,1.3135138750076294,Human use,Human use,Human use,Human use,Mexico Southwest,NA,Coldspot,Hotspot
-96.625,16.625,10,0.5450435280799866,-1.3385419845581055,2.5597193241119385,1.2782459259033203,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,Hotspot
-96.375,16.625,10,0.10994939506053925,-1.9940494298934937,1.6721431016921997,0.6966137886047363,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,NA
-96.125,16.625,10,-0.07950406521558762,-3.008364200592041,1.5108171701431274,0.6887012720108032,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,NA
-95.875,16.625,10,-0.667528510093689,-2.0443429946899414,1.2509607076644897,0.4562472701072693,Primary,Primary,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-95.625,16.625,0,-0.892413318157196,-2.825237989425659,0.6547311544418335,0.4481245279312134,Primary,Primary,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-95.375,16.625,0,-0.11952215433120728,-1.7332255840301514,0.32776835560798645,0.2253902107477188,Primary,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-95.125,16.625,0,-0.24850423634052277,-0.36217549443244934,-0.3172643184661865,-0.3741527795791626,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-94.875,16.625,0,-1.028264045715332,-3.2374210422858596e-4,-0.5948125720024109,-0.5766979455947876,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-94.625,16.625,0,-2.1546459197998047,-0.3616849482059479,0.17657175660133362,0.21902520954608917,Primary,Primary,Human use,Human use,Mexico Southwest,Coldspot,NA,NA
-94.375,16.625,0,NA,-1.047294020652771,0.00599141139537096,-0.02079349011182785,Primary,Primary,Human use,Human use,Mexico Southwest,NA,NA,NA
-94.125,16.625,0,-2.1496801376342773,-0.48694702982902527,0.1826658993959427,-0.09458184242248535,Primary,Primary,Human use,Human use,Mexico Southwest,Coldspot,NA,NA
-93.875,16.625,0,-1.7471097707748413,-1.143775463104248,0.4042452275753021,-0.6063437461853027,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.625,16.625,0,-1.4688233137130737,-1.4728120565414429,-0.010856373235583305,-0.7145372629165649,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.375,16.625,0,NA,-1.5495593547821045,-0.02458084002137184,-0.6261805891990662,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.125,16.625,0,-1.0861896276474,-0.9123039245605469,0.3352621793746948,-0.24612881243228912,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.875,16.625,10,-0.9901052117347717,-0.1198032796382904,1.1021852493286133,0.46025580167770386,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.625,16.625,10,0.2728933095932007,-0.07174108922481537,1.3017066717147827,0.8591457009315491,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.375,16.625,10,1.1464965343475342,-0.24562416970729828,1.5019792318344116,0.9195594191551208,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.125,16.625,10,1.2523423433303833,-0.47791069746017456,1.8721803426742554,1.0286836624145508,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.875,16.625,10,-0.012661872431635857,-0.5353681445121765,1.0888028144836426,-0.159108504652977,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.625,16.625,10,NA,-0.6128991842269897,0.21676087379455566,-0.2850151062011719,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.375,16.625,0,NA,-1.558752179145813,-0.054480455815792084,-0.7152827978134155,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.125,16.625,0,0.6839385628700256,-1.5019444227218628,-1.133830189704895,-1.4885432720184326,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.875,16.625,0,0.379814088344574,-0.8443711996078491,-1.3616222143173218,-0.9904057383537292,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.625,16.625,0,-0.06397828459739685,-0.7574301958084106,-1.1708958148956299,-0.740686297416687,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.375,16.625,0,NA,0.484314888715744,-0.6971397399902344,0.025377972051501274,Primary,Human use,Human use,Human use,Guatemala,NA,NA,NA
-90.125,16.625,20,NA,2.567006826400757,-0.8730444312095642,-0.49048084020614624,Primary,Human use,Human use,Human use,Guatemala,NA,Hotspot,NA
-89.875,16.625,0,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-89.625,16.625,20,NA,0.6003178954124451,-0.2494436353445053,0.44699832797050476,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.375,16.625,0,0.5641949772834778,-0.1991935819387436,-0.4943064749240875,0.13609406352043152,Primary,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.125,16.625,0,0.5202200412750244,-0.08200395852327347,-0.2815485894680023,0.6880219578742981,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.875,16.625,0,0.6159409880638123,-1.1736301183700562,-0.547304630279541,0.28865668177604675,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.625,16.625,0,0.717136025428772,0.05880729481577873,-0.638852596282959,-0.21167948842048645,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.375,16.625,0,0.17299045622348785,1.40613853931427,-1.074117660522461,-0.6668609976768494,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-98.375,16.375,0,NA,-0.1921301782131195,-0.5364587306976318,-1.4212472438812256,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-98.125,16.375,0,2.1175544261932373,-0.8815281391143799,-0.18298231065273285,-0.5073184967041016,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-97.875,16.375,0,1.8953849077224731,-1.6732330322265625,-0.14091525971889496,-1.112690806388855,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-97.625,16.375,0,2.642197370529175,-2.110485076904297,0.6340987682342529,-0.8067501187324524,Primary,Primary,Human use,Human use,Mexico Southwest,Hotspot,Coldspot,NA
-97.375,16.375,0,NA,-2.0524415969848633,1.267499566078186,0.18600670993328094,Primary,Primary,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-97.125,16.375,10,1.8145639896392822,-1.7041212320327759,1.6522502899169922,0.1964000165462494,Primary,Primary,Human use,Human use,Mexico Southwest,NA,NA,NA
-96.875,16.375,10,1.101969599723816,-1.9361541271209717,1.8725433349609375,0.6468073725700378,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-96.625,16.375,10,0.21286819875240326,-1.7427616119384766,2.429774522781372,1.1562845706939697,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,Hotspot
-96.375,16.375,10,0.4480711817741394,-2.4005701541900635,2.3528823852539062,1.2386363744735718,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,Hotspot
-96.125,16.375,10,0.34313684701919556,-2.5951554775238037,1.8496979475021362,0.9263852834701538,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,NA
-95.875,16.375,0,-0.24646134674549103,-3.1267895698547363,1.0292093753814697,0.5193049311637878,Primary,Primary,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-95.625,16.375,0,-0.8234739899635315,-2.950472116470337,0.7481266856193542,0.4072763919830322,Human use,Human use,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-95.375,16.375,0,-0.5921194553375244,-1.0783004760742188,0.7071813941001892,0.578904390335083,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-95.125,16.375,0,-1.1427587270736694,-0.9236964583396912,-0.3569594919681549,-0.0869574174284935,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-94.625,16.375,0,-1.5785338878631592,0.12401042878627777,-0.677426278591156,-0.42707714438438416,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-94.375,16.375,0,-2.010986328125,-0.47877904772758484,-0.12576597929000854,-0.034541163593530655,Human use,Human use,Human use,Human use,Mexico Southwest,Coldspot,NA,NA
-94.125,16.375,0,-1.8565815687179565,-0.7857966423034668,-0.24396269023418427,-0.39932259917259216,Primary,Primary,Primary,Human use,Mexico Southeast,NA,NA,NA
-93.875,16.375,0,-1.4200105667114258,-0.4687182605266571,-0.39707234501838684,-0.642927348613739,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,NA
-93.625,16.375,0,-1.2613798379898071,-0.9712092876434326,-0.27150851488113403,-0.8781599998474121,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,NA
-93.375,16.375,0,NA,-1.9169015884399414,-0.2548796236515045,-0.7672494053840637,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.125,16.375,0,-1.7308216094970703,-1.1051942110061646,0.11233499646186829,-0.33817318081855774,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.875,16.375,10,-1.607054352760315,0.19916053116321564,0.7821321487426758,0.316486656665802,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.625,16.375,10,-0.34591013193130493,-0.1093815490603447,1.1534911394119263,0.5438647270202637,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.375,16.375,10,0.4854053556919098,0.13132993876934052,1.3043599128723145,0.7842373251914978,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.125,16.375,10,1.6194936037063599,0.20811329782009125,1.7347630262374878,1.4014983177185059,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.875,16.375,10,0.7439004778862,-0.4094313979148865,1.0040520429611206,0.07868560403585434,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.625,16.375,10,0.0924171581864357,-0.40969598293304443,0.696420431137085,-0.5275546908378601,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.375,16.375,10,1.0434420108795166,-1.2784632444381714,0.5582137107849121,-0.5528761744499207,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.125,16.375,0,1.4225627183914185,-1.0284295082092285,-0.9380819797515869,-1.3034954071044922,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.875,16.375,0,0.38213589787483215,-0.7661600708961487,-1.6437307596206665,-1.1547133922576904,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.625,16.375,0,0.6502508521080017,-0.7864105105400085,-1.5567009449005127,-0.9801962971687317,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.375,16.375,0,NA,1.4942927360534668,-1.0485495328903198,-0.5813202857971191,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-90.125,16.375,20,NA,1.1496680974960327,-2.476006031036377,-2.627505302429199,Primary,Human use,Human use,Human use,Guatemala,NA,NA,Coldspot
-89.875,16.375,0,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-89.625,16.375,20,NA,1.169657826423645,0.055596716701984406,-0.3576175570487976,Primary,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.375,16.375,0,NA,0.7285779118537903,0.37120532989501953,0.6063204407691956,Primary,Primary,Primary,Primary,Guatemala,NA,NA,NA
-89.125,16.375,0,1.5982729196548462,-0.26518890261650085,-0.7370734810829163,0.06412369757890701,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.875,16.375,0,1.6889420747756958,-0.02967999316751957,-0.8543999791145325,-0.20004969835281372,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.625,16.375,0,1.6690726280212402,-0.23249377310276031,-0.35595306754112244,-0.32047054171562195,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-97.875,16.125,1,2.3461170196533203,-1.4459784030914307,-0.7006730437278748,-1.638338327407837,Human use,Human use,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-97.625,16.125,0,NA,-1.6434041261672974,-0.36890554428100586,-1.1184130907058716,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-97.375,16.125,0,NA,-0.9877521395683289,0.17841078341007233,-0.6165903210639954,Primary,Primary,Human use,Human use,Mexico Southwest,NA,NA,NA
-97.125,16.125,0,1.9921061992645264,-1.3911019563674927,1.0837783813476562,-0.22354890406131744,Primary,Primary,Human use,Human use,Mexico Southwest,Hotspot,NA,NA
-96.875,16.125,11,1.4032039642333984,-1.0683339834213257,2.0828359127044678,0.6881767511367798,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,Hotspot
-96.625,16.125,10,0.12819939851760864,-1.8593902587890625,1.5976108312606812,0.72019195556640625,Primary,Primary,Primary,Primary,Mexico Southwest,NA,NA,NA
-96.375,16.125,10,0.4312942624092102,-2.3037822246551514,1.7281417846679688,0.8974583148956299,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,NA
-96.125,16.125,10,0.37181058526039124,-3.269007921218872,1.4305574893951416,0.7753621339797974,Primary,Primary,Primary,Primary,Mexico Southwest,NA,Coldspot,NA
-95.875,16.125,10,-0.5569341778755188,-3.894087553024292,1.4062058925628662,0.9240975379943848,Human use,Human use,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-95.625,16.125,0,-1.174241542816162,-2.4178197383880615,0.9811269640922546,0.5621228218078613,Human use,Human use,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-95.375,16.125,0,-0.902921736240387,-1.5169825553894043,0.20307622849941254,0.0900246873497963,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-93.875,16.125,0,NA,-1.5371142625808716,-1.0056685209274292,-0.937953531742096,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.625,16.125,0,-1.9051885604858398,-1.109606385231018,-0.9486442804336548,-1.0310156345367432,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,NA
-93.375,16.125,0,-0.9790559411048889,-0.8939135670661926,-0.2648114562034607,-1.2126150131225586,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.125,16.125,0,NA,-1.8004987239837646,-0.1007351353764534,-0.6958115696907043,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.875,16.125,0,NA,-0.5639944076538086,0.3540072441101074,-0.06331964582204819,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.625,16.125,10,NA,0.0639776885509491,0.7614866495132446,0.24487510323524475,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.375,16.125,10,0.3901824951171875,0.643467366695404,1.480078101158142,0.6635034680366516,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.125,16.125,10,1.1050750017166138,0.14101983606815338,1.1382030248641968,0.6532502770423889,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.875,16.125,10,1.5131181478500366,-0.4770527184009552,1.2587918043136597,0.7067828178405762,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.625,16.125,10,1.7405142784118652,-0.9602925181388855,1.1569831371307373,0.1871585249900818,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.375,16.125,10,1.5068143606185913,-1.1923209428787231,0.6984664797782898,-0.20986229181289673,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.125,16.125,0,NA,-1.9256057739257812,-0.30470818281173706,-0.7592442035675049,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.875,16.125,0,1.1199603080749512,-1.7243616580963135,-1.3869811296463013,-1.3697785139083862,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.625,16.125,0,NA,0.02139086276292801,-1.175248622894287,-0.8047908544540405,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.375,16.125,0,NA,1.0199719667434692,-1.8367964029312134,-1.842768907546997,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-90.125,16.125,0,2.1538212299346924,1.7205431461334229,-0.07113156467676163,-0.7785082459449768,Human use,Human use,Human use,Human use,Guatemala,Hotspot,NA,NA
-89.875,16.125,30,NA,2.9059102535247803,0.025213995948433876,-0.3366655707359314,Human use,Human use,Human use,Human use,Guatemala,NA,Hotspot,NA
-89.625,16.125,20,NA,1.3342002630233765,-1.3925819396972656,-1.8296579122543335,Primary,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.375,16.125,0,1.917158603668213,0.7501830458641052,-0.6697390675544739,-1.0910147428512573,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-89.125,16.125,10,NA,1.2524654865264893,0.8406231999397278,0.754401445388794,Primary,Primary,Primary,Primary,Belize,NA,NA,NA
-88.875,16.125,0,2.3946473598480225,-0.6589202880859375,0.2070782333612442,0.11605105549097061,Primary,Primary,Primary,Primary,Belize,Hotspot,NA,NA
-96.875,15.875,0,0.9472412467002869,-0.5229249000549316,1.0657055377960205,0.2722543478012085,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-96.625,15.875,0,-0.18682275712490082,-1.474305510520935,0.9407529830932617,0.313068151473999,Human use,Human use,Human use,Human use,Mexico Southwest,NA,NA,NA
-96.375,15.875,0,0.006954863201826811,-2.426457405090332,1.2018957138061523,0.3742463290691376,Human use,Human use,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-96.125,15.875,0,0.10944954305887222,-2.7088985443115234,0.9927747249603271,0.4067873954772949,Human use,Human use,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-95.875,15.875,10,-0.21463415026664734,-3.259009838104248,0.8470780849456787,0.4616861343383789,Human use,Human use,Human use,Human use,Mexico Southwest,NA,Coldspot,NA
-93.625,15.875,0,NA,-1.75291109085083,-0.7138051390647888,-1.4139893054962158,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.375,15.875,0,-0.22385235130786896,-1.26376473903656,-0.9302098751068115,-1.3642078638076782,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.125,15.875,0,-0.21624426543712616,-0.9327216744422913,-0.817059338092804,-1.186295986175537,Primary,Primary,Primary,Primary,Mexico Southeast,NA,NA,NA
-92.875,15.875,0,-0.09223736077547073,-1.1054437160491943,0.35994142293930054,-0.4973476231098175,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.625,15.875,10,0.2286105453968048,-0.42916741967201233,1.3741575479507446,0.37957194447517395,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.375,15.875,10,NA,-0.07120655477046967,1.2214610576629639,0.7609964609146118,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.125,15.875,10,1.5341123342514038,-0.04234420135617256,0.9274736046791077,0.06279846280813217,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.875,15.875,10,NA,-0.893115222454071,1.530858039855957,0.5892236828804016,Human use,Human use,Human use,Human use,Guatemala,NA,NA,NA
-91.625,15.875,10,2.3766520023345947,-1.4633792638778687,1.9400177001953125,0.9137369990348816,Primary,Primary,Primary,Human use,Guatemala,Hotspot,NA,NA
-91.375,15.875,10,2.6699020862579346,-1.695111632347107,1.2154817581176758,0.372231125831604,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,NA
-91.125,15.875,10,2.840435028076172,-2.139211893081665,0.8574305176734924,0.1166720762848854,Primary,Primary,Primary,Human use,Guatemala,Hotspot,Coldspot,NA
-90.875,15.875,0,NA,NA,NA,NA,Human use,Human use,Human use,Human use,NA,NA,NA,NA
-90.625,15.875,0,2.3887205123901367,-0.29224693775177,0.16534113883972168,-0.31657978892326355,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,NA
-90.375,15.875,0,1.5811346769332886,2.332378387451172,0.22695644199848175,-0.004740576725453138,Primary,Primary,Primary,Primary,Guatemala,NA,Hotspot,NA
-90.125,15.875,1,2.3456196784973145,1.758599042892456,-0.2608528435230255,-1.2345552444458008,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,NA
-89.875,15.875,10,2.365299701690674,3.312265396118164,0.28538429737091064,-0.9218862056732178,Human use,Human use,Human use,Human use,Guatemala,Hotspot,Hotspot,NA
-89.625,15.875,0,NA,1.214439034461975,-0.49600574374198914,-1.4731577634811401,Primary,Primary,Human use,Human use,Guatemala,NA,NA,NA
-89.375,15.875,0,NA,1.90998375415802,0.6910854578018188,0.7314713597297668,Primary,Primary,Primary,Human use,Guatemala,NA,NA,NA
-89.125,15.875,10,3.062225103378296,1.1949535608291626,0.46900323033332825,-0.08686698973178864,Primary,Primary,Primary,Human use,Guatemala,Hotspot,NA,NA
-87.875,15.875,21,3.1780641078948975,0.7369213700294495,-3.0975091457366943,-1.9240270853042603,Human use,Human use,Human use,Human use,Honduras,Hotspot,NA,Coldspot
-87.625,15.875,20,NA,0.7616184949874878,-3.363814115524292,-2.1017394065856934,Human use,Human use,Human use,Human use,Honduras,NA,NA,Coldspot
-86.125,15.875,20,NA,1.1850709915161133,-0.9821214079856873,-1.5458240509033203,Primary,Primary,Primary,Primary,Honduras,NA,NA,NA
-85.875,15.875,0,1.3659734725952148,-0.39861738681793213,-0.9850879311561584,-0.8420774936676025,Primary,Primary,Primary,Primary,Honduras,NA,NA,NA
-85.625,15.875,0,0.5942529439926147,0.10952110588550568,-1.6418845653533936,-1.0540944337844849,Primary,Primary,Primary,Primary,Honduras,NA,NA,NA
-85.375,15.875,NA,NA,NA,NA,NA,Primary,Primary,Primary,Primary,NA,NA,NA,NA
-85.125,15.875,0,NA,0.5581550598144531,-2.837902784347534,-3.756765127182007,Primary,Primary,Primary,Primary,Honduras,NA,NA,Coldspot
-84.875,15.875,20,NA,0.9668002128601074,-1.6269588470458984,-3.8086729049682617,Primary,Primary,Primary,Primary,Honduras,NA,NA,NA
-93.375,15.625,0,NA,-1.8166704177856445,-0.5546411275863647,-0.5351076126098633,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-93.125,15.625,0,NA,-1.1473824977874756,-0.4189639985561371,-0.7790900468826294,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.875,15.625,0,-0.07955177128314972,-0.7195656895637512,-0.7186750173568726,-1.2416951656341553,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.625,15.625,0,0.15054863691329956,0.22676485776901245,0.6921701431274414,-0.37652572989463806,Primary,Primary,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.375,15.625,10,0.7431680560112,-0.6794889569282532,1.6747519969940186,0.31496548652648926,Primary,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-92.125,15.625,10,1.363337755203247,-1.5490916967391968,1.7617660760879517,0.5307576656341553,Human use,Human use,Human use,Human use,Mexico Southeast,NA,NA,NA
-91.875,15.625,11,2.3591253757476807,-0.796191930770874,2.0978705883026123,1.238457202911377,Human use,Human use,Human use,Human use,Guatemala,Hotspot,NA,Hotspot
-91.625,15.625,11,2.3364038467407227,-1.4641529321670532,2.079023599624634,1.083937644958496,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,Hotspot
-91.375,15.625,11,2.5967252254486084,-1.4153993129730225,2.0006027221679688,1.12178373336792,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,Hotspot
-91.125,15.625,11,3.326786518096924,-1.3925714492797852,1.8863903284072876,1.0145882368087769,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,NA
-90.875,15.625,10,2.9578042030334473,-1.2108421325683594,1.0836198329925537,-0.19742442667484283,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,NA
-90.625,15.625,10,NA,-0.49375271797180176,1.051555871963501,0.399192750453949,Primary,Primary,Primary,Primary,Guatemala,NA,NA,NA
-90.375,15.625,10,NA,1.203457236289978,1.5804688930511475,0.4254266023635864,Primary,Primary,Primary,Primary,Guatemala,NA,NA,NA
-90.125,15.625,10,1.7439709901809692,2.3859951496124268,0.772222101688385,0.1142580658197403,Primary,Primary,Primary,Primary,Guatemala,NA,Hotspot,NA
-89.875,15.625,0,1.9375295639038086,0.8669317364692688,0.4799948036670685,-1.0302635431289673,Primary,Primary,Primary,Human use,Guatemala,NA,NA,NA
-89.625,15.625,0,NA,2.217719554901123,1.3448330163955688,0.6189273595809937,Primary,Primary,Primary,Primary,Guatemala,NA,Hotspot,NA
-89.375,15.625,10,2.3419368267059326,1.5028668642044067,0.1615930050611496,-0.08397426456212997,Primary,Primary,Primary,Primary,Guatemala,Hotspot,NA,NA
-89.125,15.625,0,3.1013917922973633,1.020973801612854,-0.39729931950569153,-0.5775505304336548,Primary,Human use,Human use,Human use,Guatemala,Hotspot,NA,NA
-88.875,15.625,21,3.2035892009735107,1.1740232706069946,-0.364321768283844,-0.7801468372344971,Primary,Primary,Primary,Human use,Guatemala,Hotspot,NA,NA
